category,name,description,external_url,detail_url,icon_url,site_id
AI设计工具,易可图,免费的AI图片编辑和海报设计平台,https://www.yiketu.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/25213.html,https://ai-bot.cn/wp-content/uploads/2024/10/yiketu-logo.png,25213
AI设计工具,笔魂AI,AI设计工具，支持AI抠图、消除、无损放大,https://ibihun.com,https://ai-bot.cn/sites/33149.html,https://ai-bot.cn/wp-content/uploads/2024/08/ibihun-logo-1.png,33149
AI设计工具,Creatie,AI驱动的UI和UX设计工具,https://creatie.ai/?ref=ai-bot.cn,https://ai-bot.cn/sites/9772.html,https://ai-bot.cn/wp-content/uploads/2024/03/creatie-icon.png,9772
AI设计工具,Kittl,AI驱动的平面图形设计工具,https://www.kittl.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/7993.html,https://ai-bot.cn/wp-content/uploads/2024/01/kittl-icon.png,7993
AI设计工具,Dzine,一站式AI图像编辑和设计工具,https://www.dzine.ai/?via=ai-bot,https://ai-bot.cn/sites/12132.html,https://ai-bot.cn/wp-content/uploads/2024/05/stylar-ai-icon.png,12132
AI设计工具,Ilus AI,AI插画插图生成工具,https://ilus.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/12026.html,https://ai-bot.cn/wp-content/uploads/2024/05/ilus-ai-icon.png,12026
AI设计工具,酷家乐AI,功能强大的AI家居设计软件,https://www.kujiale.cn/activities/AI-kujiale?ref=ai-bot.cn,https://ai-bot.cn/sites/6309.html,https://ai-bot.cn/wp-content/uploads/2023/12/kujiale-icon.png,6309
AI设计工具,Framer AI,Framer推出的AI网站自动设计、生成和上线,https://www.framer.com/ai?utm_source=ai-bot.cn,https://ai-bot.cn/sites/2891.html,https://ai-bot.cn/wp-content/uploads/2023/06/framer-icon.png,2891
AI设计工具,LogoliveryAI,免费的AI Logo生成器，提供SVG矢量格式,https://logolivery.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/3006.html,https://ai-bot.cn/wp-content/uploads/2023/06/logoliveryai-icon.png,3006
AI设计工具,Motiff 妙多,猿辅导旗下推出的AI界面设计工具,https://motiff.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/4004.html,https://ai-bot.cn/wp-content/uploads/2023/08/motiff-icon.png,4004
AI设计工具,Pimento,人工智能驱动的设计创意和视觉参考平台,https://www.pimento.design/?ref_id=TU7BJC0X4,https://ai-bot.cn/sites/6797.html,https://ai-bot.cn/wp-content/uploads/2023/12/pimento-design-icon.png,6797
AI设计工具,Logo Diffusion,AI驱动的Logo和标志生成工具,https://logodiffusion.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/6622.html,https://ai-bot.cn/wp-content/uploads/2023/12/logo-diffusion-icon.png,6622
AI设计工具,Realibox AI,AI免费将草图/模型生成3D渲染图,https://www.realibox.com/product/ai?utm_source=ai-bot.cn,https://ai-bot.cn/sites/2780.html,https://ai-bot.cn/wp-content/uploads/2023/06/realibox-icon.png,2780
AI设计工具,Vectorizer.AI,AI一键将位图转换为矢量图片,https://vectorizer.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/3713.html,https://ai-bot.cn/wp-content/uploads/2023/08/vectorizer-ai-icon.png,3713
AI设计工具,模袋云AI,建筑AI创作平台，专注于大型建筑、小型住宅、室内设计、景观的出图和AI模型训练,https://www.modaiyun.com/mdy/ai?utm_source=ai-bot.cn,https://ai-bot.cn/sites/3632.html,https://ai-bot.cn/wp-content/uploads/2023/07/modaiyun-ai-icon.png,3632
AI设计工具,Vizcom,AI渲染转化手绘图为产品设计图,https://www.vizcom.ai,https://ai-bot.cn/sites/2235.html,https://ai-bot.cn/wp-content/uploads/2023/05/vizcom-ai-icon.png,2235
AI设计工具,Dora AI,AI在线生成精美3D动画的网站,https://www.dora.run/ai?ref=ai-bot.cn,https://ai-bot.cn/sites/2462.html,https://ai-bot.cn/wp-content/uploads/2023/05/dora-ai-icon.png,2462
AI设计工具,Designs.ai,AI设计工具,https://designs.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/228.html,https://ai-bot.cn/wp-content/uploads/2025/10/Designs.ai-logo.png,228
AI设计工具,Galileo AI,AI高保真原型设计,https://www.usegalileo.ai,https://ai-bot.cn/sites/150.html,https://ai-bot.cn/wp-content/uploads/2023/03/galileo-ai-icon.png,150
AI设计工具,Spline AI,Spline推出的AI生成3D物体、动画、材质,https://spline.design/ai,https://ai-bot.cn/sites/1202.html,https://ai-bot.cn/wp-content/uploads/2023/04/spline-ai-icon.png,1202
AI设计工具,千图设计室AI海报,免费批量生成在线可编辑的AI海报工具,https://hihaibao.com?from=ai-bot,https://ai-bot.cn/sites/9943.html,https://ai-bot.cn/wp-content/uploads/2024/03/hihaibao-icon.png,9943
AI设计工具,illostrationAI,AI插画生成，low poly、3D、矢量、logo、像素风、皮克斯等风格,https://www.illostration.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/176.html,https://ai-bot.cn/wp-content/uploads/2023/03/illostration-ai-icon.png,176
AI设计工具,Uizard,AI网页、App和UI设计，快速生成应用和网站原型,https://uizard.io/ai-design,https://ai-bot.cn/sites/122.html,https://ai-bot.cn/wp-content/uploads/2023/03/uizard-icon.png,122
AI设计工具,Luma AI,AI 3D捕捉、建模和渲染,https://lumalabs.ai,https://ai-bot.cn/sites/923.html,https://ai-bot.cn/wp-content/uploads/2023/03/luma-ai-icon.png,923
AI设计工具,图宇宙,高品质AI智能设计平台,https://www.nolibox.com/introduction?ref=ai-bot.cn,https://ai-bot.cn/sites/2515.html,https://ai-bot.cn/wp-content/uploads/2023/05/tuyuzhou-icon.png,2515
AI设计工具,阿里云智能logo设计,阿里云推出的智能Logo设计,https://ai-bot.cn/sites/1989.html,https://ai-bot.cn/sites/1989.html,https://ai-bot.cn/wp-content/uploads/2023/03/aliyun-icon.png,1989
AI设计工具,AIDesign,腾讯推出的免费AI Logo在线设计工具,https://ai-bot.cn/sites/1957.html,https://ai-bot.cn/sites/1957.html,https://ai-bot.cn/wp-content/uploads/2023/04/ailogo-qq-icon.png,1957
AI设计工具,Fabrie AI,在线白板协作平台Fabrie推出的AI设计助手，支持多种渲染模式,https://kebuxi.datasink.sensorsdata.cn/r/dF,https://ai-bot.cn/sites/3433.html,https://ai-bot.cn/wp-content/uploads/2023/07/fabrie-icon.png,3433
AI设计工具,Poly,AI生成3D材质,https://withpoly.com/browse/textures,https://ai-bot.cn/sites/701.html,https://ai-bot.cn/wp-content/uploads/2023/03/poly-3d-ai-icon.png,701
AI设计工具,Illustroke,AI SVG矢量插画生成工具,https://illustroke.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/172.html,https://ai-bot.cn/wp-content/uploads/2023/03/illustroke-ai.png,172
AI设计工具,Eva Design System,基于深度学习的色彩生成工具,https://colors.eva.design/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/168.html,https://ai-bot.cn/wp-content/uploads/2023/03/eva-design-icon.png,168
AI设计工具,Color Wheel,AI灰度logo或插画上色工具,https://brandmark.io/color-wheel/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/165.html,https://ai-bot.cn/wp-content/uploads/2023/03/brandmark-icon.png,165
AI设计工具,Huemint,AI调色生成工具,https://huemint.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/164.html,https://ai-bot.cn/wp-content/uploads/2023/03/huemint-icon.png,164
AI设计工具,ColorMagic,AI调色板生成工具,https://www.obviously.ai,https://ai-bot.cn/sites/162.html,https://ai-bot.cn/wp-content/uploads/2023/03/colormagic-app-icon.png,162
AI设计工具,Logomaster.ai,AI Logo生成工具,https://logomaster.ai,https://ai-bot.cn/sites/160.html,https://ai-bot.cn/wp-content/uploads/2023/03/logomaster-ai-con.png,160
AI设计工具,Magician,Figma插件，AI生成图标、图片和UX文案,https://magician.design,https://ai-bot.cn/sites/148.html,https://ai-bot.cn/wp-content/uploads/2023/03/magician-icon.png,148
AI设计工具,Appicons AI,AI生成精美App图标,https://appicons.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/108.html,https://ai-bot.cn/wp-content/uploads/2025/10/Appicons-AI-logo.png,108
AI设计工具,IconifyAI,AI App图标生成器,https://www.iconifyai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/107.html,https://ai-bot.cn/wp-content/uploads/2023/03/iconifyai-icon.png,107
AI设计工具,Khroma,AI调色盘生成工具,https://www.khroma.co/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/106.html,https://ai-bot.cn/wp-content/uploads/2025/09/Khroma-logo.png,106
AI设计工具,即时AI,即时设计推出的由文本描述生成可编辑的原型设计稿,https://jsai.cc/ai/create?source=ai-bot.cn,https://ai-bot.cn/sites/1059.html,https://ai-bot.cn/wp-content/uploads/2023/03/js-design-icon.png,1059
AI设计工具,Alpaca,将生成式AI集成到Photoshop图像设计中,https://www.getalpaca.io/?ref=ai-bot.cn,https://ai-bot.cn/sites/1825.html,https://ai-bot.cn/wp-content/uploads/2023/04/getalpaca-icon.png,1825
AI音频工具,魔音工坊,AI配音工具，轻松配出媲美真人的声音,https://www.moyin.com/?channelCode=AIGJJ01_20240905,https://ai-bot.cn/sites/1924.html,https://ai-bot.cn/wp-content/uploads/2023/04/moyin-icon.png,1924
AI音频工具,讯飞智作,AI文本配音工具，数字人课程、营销视频制作,https://peiyin.xunfei.cn/make?utm=cg&cgv=y59ng9gkr2,https://ai-bot.cn/sites/246.html,https://ai-bot.cn/wp-content/uploads/2026/02/peiyin-xunfei-icon.png,246
AI音频工具,逗哥配音,一站式AI配音工具，抖音爆款配音始发地,https://www.douge.com/companyProfile?from=J7jaYv,https://ai-bot.cn/sites/75064.html,https://ai-bot.cn/wp-content/uploads/2026/04/douge-website2.png,75064
AI音频工具,讯飞译制,科大讯飞推出的AI音视频本地化平台,https://yizhi.iflyrec.com/?regFrom=XFTJ932&id=XFTJ932,https://ai-bot.cn/sites/72331.html,https://ai-bot.cn/wp-content/uploads/2026/02/yizhi-xunfei-icon.png,72331
AI音频工具,Suno,高质量的AI音乐创作平台,https://www.suno.ai/?ref=ai-bot.cn,https://ai-bot.cn/sites/6968.html,https://ai-bot.cn/wp-content/uploads/2023/12/suno-ai-icon.png,6968
AI音频工具,音述AI,全球首个AI音乐社区,https://www.yinshu.me/?ad_channel=cakegrowth&utm=cg&cgv=aibot,https://ai-bot.cn/sites/72631.html,https://ai-bot.cn/wp-content/uploads/2026/03/yinshu-logo.png,72631
AI音频工具,ElevenLabs,AI文本转语音，支持包含中文在内的29种语言,https://try.elevenlabs.io/mqbahm8egbk8,https://ai-bot.cn/sites/4294.html,https://ai-bot.cn/wp-content/uploads/2023/08/elevenlabs-icon.png,4294
AI音频工具,琅琅配音,智能文本转语音工具,https://lang123.top/?rmd=64546,https://ai-bot.cn/sites/14585.html,https://ai-bot.cn/wp-content/uploads/2024/07/lang123-logo.png,14585
AI音频工具,千音漫语,AI声音创作助手，支持声音克隆,https://ai-bot.cn/qianyin,https://ai-bot.cn/qianyin/,https://ai-bot.cn/wp-content/uploads/2025/07/qianyin123-logo.png,58128
AI音频工具,MiniMax Audio,MiniMax推出的AI语音合成工具，支持声音克隆,https://ai-bot.cn/minimax-audio,https://ai-bot.cn/minimax-audio/,https://ai-bot.cn/wp-content/uploads/2025/03/MiniMax-logo.png,45083
AI音频工具,Noiz AI,AI配音工具，支持文本转语音和声音克隆,https://ai-bot.cn/noiz-ai,https://ai-bot.cn/noiz-ai/,https://ai-bot.cn/wp-content/uploads/2025/04/Noiz-AI-logo.png,47748
AI音频工具,Tunee,首个对话式音乐创作AI智能体,https://www.tunee.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/64880.html,https://ai-bot.cn/wp-content/uploads/2025/10/Tunee-logo.png,64880
AI音频工具,讯飞听见,科大讯飞推出的在线AI语音转文字工具,https://www.iflyrec.com/zhuanwenzi.html?from=ai-bot_zwz,https://ai-bot.cn/sites/18898.html,https://ai-bot.cn/wp-content/uploads/2023/03/meeting-iflyrec-icon.png,18898
AI音频工具,NotebookLM,谷歌推出的AI笔记应用，5分钟生成一段对话播客,https://notebooklm.google/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/21562.html,https://ai-bot.cn/wp-content/uploads/2025/08/NotebookLM-logo.png,21562
AI音频工具,Flow Music,Google Labs推出的AI音乐创作平台,https://www.flowmusic.app/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/78138.html,https://ai-bot.cn/wp-content/uploads/2026/05/Google-Flow-Music-icon.png,78138
AI音频工具,Vemus未音,腾讯音乐旗下首款一站式AI音乐创作工具,https://y.qq.com/vemus/index.html?adtag=aibot_ai_musictool_homepage,https://ai-bot.cn/sites/71317.html,https://ai-bot.cn/wp-content/uploads/2026/02/Vemus-icon.png,71317
AI音频工具,海绵音乐,字节跳动推出的免费AI音乐创作和发现平台,https://www.haimian.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13336.html,https://ai-bot.cn/wp-content/uploads/2024/06/haimianyinyue-logo.png,13336
AI音频工具,MELO音乐,AI 音乐生成平台，支持多模态创作能力,https://www.51melo.com/?from=aibot,https://ai-bot.cn/sites/79745.html,https://ai-bot.cn/wp-content/uploads/2026/06/melo-icon.png,79745
AI音频工具,MeloLab,一站式 AI 音乐生成与编辑平台,https://melolab.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/79657.html,https://melolab.ai/logos/logo.svg,79657
AI音频工具,万象有声,AI 一站式有声内容创作平台,https://www.audimind.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/79330.html,https://ai-bot.cn/wp-content/uploads/2026/06/Audimind-icon.png,79330
AI音频工具,Nafy AI,在线 AI 音乐生成器，支持扩展、替换、翻唱,https://nafy.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/71063.html,https://ai-bot.cn/wp-content/uploads/2026/01/Nafy-AI-icon-1.png,71063
AI音频工具,UniScribe,AI 免费在线音视频转文字平台,https://www.uniscribe.co/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/78898.html,https://ai-bot.cn/wp-content/uploads/2026/06/UniScribe-logo.png,78898
AI音频工具,轻析 LiteSight,AI 视频内容提取工具，自动转文字,https://qx.utiliverse.site/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74132.html,https://ai-bot.cn/wp-content/uploads/2026/03/LiteSight-icon.png,74132
AI音频工具,TurboScribe,专业 AI 音视频转文字工具,https://turboscribe.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/69917.html,https://ai-bot.cn/wp-content/uploads/2026/01/TurboScribe-icon.png,69917
AI音频工具,多维视界,一站式AI音视频智能分析平台,https://dwsj.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/69537.html,https://ai-bot.cn/wp-content/uploads/2026/01/dwsj-icon-1.png,69537
AI音频工具,天谱乐,唱鸭团队推出的首个多模态音乐生成大模型,https://ai-bot.cn/tianpuyue,https://ai-bot.cn/tianpuyue/,https://ai-bot.cn/wp-content/uploads/2024/12/tianpuyue-logo.png,36538
AI音频工具,音疯,昆仑万维推出的AI音乐创作平台，一键生成原创歌曲,https://www.yinfeng.cn/home?utm_source=ai-bot.cn,https://ai-bot.cn/sites/18655.html,https://ai-bot.cn/wp-content/uploads/2024/09/yinfeng-logo1.png,18655
AI音频工具,Mureka,昆仑万维推出的 AI 音乐商用创作平台,https://ai-bot.cn/mureka,https://ai-bot.cn/mureka/,https://ai-bot.cn/wp-content/uploads/2025/03/Mureka-logo.png,46353
AI音频工具,音潮,全栈自研的AI音乐创作平台,https://www.yinchaoyongxian.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/66271.html,https://ai-bot.cn/wp-content/uploads/2025/11/yinchao-icon-1.png,66271
AI音频工具,音剪,喜马拉雅推出的一站式AI音频创作平台,https://audioeditor.ximalaya.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/28064.html,https://ai-bot.cn/wp-content/uploads/2024/11/yinjian-logo.png,28064
AI音频工具,音秘,百度推出的AI播客创作工具,https://audiomyst.baidu.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/65354.html,https://ai-bot.cn/wp-content/uploads/2025/10/AudioMyst-logo.png,65354
AI音频工具,MemoAI,免费的AI语音转文字工具,https://memo.ac/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/17999.html,https://ai-bot.cn/wp-content/uploads/2024/08/MemoAI-logo1.png,17999
AI音频工具,Reecho睿声,超拟真的中英文AI语音克隆/生成平台,https://www.reecho.ai/?ref=ai-bot.cn,https://ai-bot.cn/sites/8681.html,https://ai-bot.cn/wp-content/uploads/2024/02/reecho-ai-icon.png,8681
AI音频工具,Udio,免费的AI音乐创作工具，每月可生成1200首歌曲,https://www.udio.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11026.html,https://ai-bot.cn/wp-content/uploads/2024/04/udio-ai-icon.png,11026
AI音频工具,网易天音,网易推出的一站式AI音乐创作工具,https://tianyin.163.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/702.html,https://ai-bot.cn/wp-content/uploads/2023/03/tianyin-163-icon.png,702
AI音频工具,Lyrics Into Song AI,在线AI音乐创作工具，输入歌词创建个性化歌曲,https://lyricsintosong.ai/zh?utm_source=ai-bot.cn,https://ai-bot.cn/sites/22182.html,https://ai-bot.cn/wp-content/uploads/2024/09/Lyrics-Into-Song-AI-logo.png,22182
AI音频工具,Stable Audio,Stability AI最新推出的音乐生成工具,https://www.stableaudio.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/4667.html,https://ai-bot.cn/wp-content/uploads/2023/09/stable-audio-icon.png,4667
AI音频工具,TextToSpeech,完全免费的AI文字转语音工具,https://texttospeech.im/zh-CN?utm_source=ai-bot.cn,https://ai-bot.cn/sites/14849.html,https://ai-bot.cn/wp-content/uploads/2024/08/TextToSpeech-logo.png,14849
AI音频工具,TTSMaker,马克配音（MakVoice）推出的免费AI文字转语音工具,https://ttsmaker.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/14885.html,https://ai-bot.cn/wp-content/uploads/2024/08/TTSMaker-website.png,14885
AI音频工具,LOVO AI,专业的AI文字转语音工具，支持500+声音和100种语言,https://lovo.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/14893.html,https://ai-bot.cn/wp-content/uploads/2023/03/lovo-ai-icon.png,14893
AI音频工具,Uberduck,开源的AI语音生成社区，5000多种不同的声音,https://uberduck.ai/?via=ai-bot,https://ai-bot.cn/sites/1903.html,https://ai-bot.cn/wp-content/uploads/2023/04/uberduck-icon.png,1903
AI音频工具,Sonauto,免费的AI音乐生成和歌曲创作工具,https://sonauto.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11193.html,https://ai-bot.cn/wp-content/uploads/2024/04/sonauto-icon.png,11193
AI音频工具,天工SkyMusic,昆仑万维发布的国内首个AI音乐生成大模型,https://www.tiangong.cn/music?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11251.html,https://ai-bot.cn/wp-content/uploads/2023/08/tiangong-ai-search-icon.png,11251
AI音频工具,大饼AI变声,免费专业的AI变声软件，一键实时语音变声,https://dubbing.tech/?ref=ai-bot.cn,https://ai-bot.cn/sites/6112.html,https://ai-bot.cn/wp-content/uploads/2023/11/dubbing-ai-icon.png,6112
AI音频工具,Supertone Shift,AI驱动的实时语音变换软件,https://product.supertone.ai/shift?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11939.html,https://ai-bot.cn/wp-content/uploads/2024/05/supertone-shift-icon.png,11939
AI音频工具,Producer.ai,AI生成不同风格的音乐，免费开源,https://www.riffusion.com,https://ai-bot.cn/sites/596.html,https://ai-bot.cn/wp-content/uploads/2023/11/riffusion-ai-icon.png,596
AI音频工具,Adobe Podcast,Adobe推出的在线AI音频录制和编辑工具,https://podcast.adobe.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/1677.html,https://ai-bot.cn/wp-content/uploads/2025/09/Adobe-Podcast-logo.png,1677
AI音频工具,网易云音乐·X Studio,网易云音乐与小冰智能联合推出的免费AI歌手音乐创作软件,https://xstudio.music.163.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/2906.html,https://ai-bot.cn/wp-content/uploads/2023/06/xstudio-music-163-icon.png,2906
AI音频工具,刺鸟配音,刺鸟科技推出的专业AI配音工具,https://www.icnpy.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/16136.html,https://ai-bot.cn/wp-content/uploads/2024/08/ciniao-py-logo.png,16136
AI音频工具,Wondercraft,AI音频内容生成工具，可创建播客有声书等,https://www.wondercraft.ai/?via=ai-bot,https://ai-bot.cn/sites/12550.html,https://ai-bot.cn/wp-content/uploads/2024/05/wondercraft-icon.png,12550
AI音频工具,Fryderyk,AI音乐创作工具，集成了多种乐器声音,https://fryderyk.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/14961.html,https://ai-bot.cn/wp-content/uploads/2024/08/Fryderyk-website.png,14961
AI音频工具,Voicenotes,AI驱动的语音笔记工具,https://voicenotes.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/12763.html,https://ai-bot.cn/wp-content/uploads/2024/05/voicenotes-icon.png,12763
AI音频工具,OptimizerAI,AI声音效果生成工具,https://www.optimizerai.xyz/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11254.html,https://ai-bot.cn/wp-content/uploads/2024/04/optimizerai-icon.png,11254
AI音频工具,ACE Studio,AI歌声合成工具，输入歌词与旋律即可生成宛如真人的歌声,https://acestudio.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/2642.html,https://ai-bot.cn/wp-content/uploads/2025/09/ACE-Studio-logo.png,2642
AI音频工具,蓝藻AI,云知声旗下的AI配音和声音克隆平台,https://aigc.unisound.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/10145.html,https://ai-bot.cn/wp-content/uploads/2024/03/aigc-unisound-icon.png,10145
AI音频工具,Deepgram,快速低成本的AI语音文本互转API平台,https://deepgram.partnerlinks.io/ai-bot,https://ai-bot.cn/sites/9548.html,https://ai-bot.cn/wp-content/uploads/2024/03/deepgram-icon.png,9548
AI音频工具,Audiobox,Meta推出的免费AI语音和声音生成模型,https://audiobox.metademolab.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/6630.html,https://ai-bot.cn/wp-content/uploads/2023/03/meta-icon.png,6630
AI音频工具,RESEMBLE.AI,AI人声生成工具,https://www.resemble.ai,https://ai-bot.cn/sites/124.html,https://ai-bot.cn/wp-content/uploads/2023/03/resemble.ai-icon.png,124
AI音频工具,IBM Watson文字转语音,IBM Watson文字转语音,https://www.ibm.com/cloud/watson-text-to-speech,https://ai-bot.cn/sites/121.html,https://ai-bot.cn/wp-content/uploads/2023/03/ibm-watson-icon.png,121
AI音频工具,FakeYou,Deep Fake文本转语音,https://fakeyou.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/255.html,https://ai-bot.cn/wp-content/uploads/2023/03/fakeyou-icon.png,255
AI音频工具,BGM猫,灵动音科技推出的AI智能生成BGM音乐,https://bgmcat.com/home?utm_source=ai-bot.cn,https://ai-bot.cn/sites/1396.html,https://ai-bot.cn/wp-content/uploads/2023/04/bgmcat-icon.png,1396
AI音频工具,快转字幕,AI语音视频转文字和字幕的工具,https://www.kzzimu.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/6544.html,https://ai-bot.cn/wp-content/uploads/2023/12/kzzimu-icon.png,6544
AI音频工具,悦音配音,AI智能在线配音语音合成工具,https://yueyin.zhipianbang.com?utm_source=ai-bot.cn,https://ai-bot.cn/sites/2405.html,https://ai-bot.cn/wp-content/uploads/2023/05/yueyin-icon.png,2405
AI音频工具,音虫,内置AI音乐编曲的音乐制作工具,https://www.soundbug.com/?ref=ai-bot.cn,https://ai-bot.cn/sites/10631.html,https://ai-bot.cn/wp-content/uploads/2024/04/soundbug-icon.png,10631
AI音频工具,Mubert,AI BGM背景音乐生成工具,https://mubert.com,https://ai-bot.cn/sites/397.html,https://ai-bot.cn/wp-content/uploads/2023/03/mubert-icon.png,397
AI音频工具,beatoven.ai,免版税AI音乐创建平台,https://www.beatoven.ai,https://ai-bot.cn/sites/2160.html,https://ai-bot.cn/wp-content/uploads/2023/05/beatoven-ai-icon.png,2160
AI音频工具,BeatBot,输入文本提示快速生成歌曲和音乐,https://beatbot.fm/?ref=ai-bot.cn,https://ai-bot.cn/sites/1965.html,https://ai-bot.cn/wp-content/uploads/2023/04/beatbot-icon.png,1965
AI音频工具,Audo Studio,AI音频清洗工具（噪音消除、声音平衡、音量调节）,https://audo.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/119.html,https://ai-bot.cn/wp-content/uploads/2025/10/Audo-Studio-logo.png,119
AI音频工具,NaturalReader,AI文本转语音工具,https://www.naturalreaders.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/254.html,https://ai-bot.cn/wp-content/uploads/2023/03/naturalreader-icon.png,254
AI音频工具,AssemblyAI,转录和理解语音的AI模型,https://www.assemblyai.com,https://ai-bot.cn/sites/120.html,https://ai-bot.cn/wp-content/uploads/2023/03/assembly-ai-icon.png,120
AI音频工具,LALAL.AI,AI人声乐器分离和提取,https://www.lalal.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/118.html,https://ai-bot.cn/wp-content/uploads/2023/03/lalal.ai-icon.png,118
AI音频工具,Krisp,AI噪音消除工具,https://krisp.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/47.html,https://ai-bot.cn/wp-content/uploads/2023/03/krisp-ai-icon.png,47
AI音频工具,Play.ht,超真实在线AI语音生成,https://play.ht,https://ai-bot.cn/sites/253.html,https://ai-bot.cn/wp-content/uploads/2023/03/play-ht-icon.png,253
AI音频工具,Murf AI,AI文本转语音生成工具,https://murf.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/251.html,https://ai-bot.cn/wp-content/uploads/2025/10/Murf-AI-logo.png,251
AI音频工具,Lemonaid,AI音乐生成工具,https://www.lemonaide.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/82.html,https://ai-bot.cn/wp-content/uploads/2023/03/lemonaid-icon.png,82
AI音频工具,Soundraw,AI音乐生成工具,https://soundraw.io,https://ai-bot.cn/sites/80.html,https://ai-bot.cn/wp-content/uploads/2023/03/soundraw-icon.png,80
AI音频工具,Boomy,AI快速生成原创音乐的平台,https://boomy.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/81.html,https://ai-bot.cn/wp-content/uploads/2023/03/boomy-icon.png,81
AI音频工具,LOVO AI,AI人声和文本转语音生成工具,https://lovo.ai,https://ai-bot.cn/sites/252.html,https://ai-bot.cn/wp-content/uploads/2023/03/lovo-ai-icon.png,252
AI音频工具,Typecast,在线AI文字转语音生成工具,https://typecast.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/250.html,https://ai-bot.cn/wp-content/uploads/2025/10/Typecast-logo.png,250
AI音频工具,Veed AI Voice Generator,Veed推出的AI语音生成器,https://www.veed.io/tools/text-to-speech-video/ai-voice-generator,https://ai-bot.cn/sites/249.html,https://ai-bot.cn/wp-content/uploads/2023/03/veed-io-icon.png,249
AI音频工具,Clipchamp AI旁白生成器,Clipchamp的文字转语音生成器,https://clipchamp.com/zh-hans/features/ai-voice-over-generator/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/247.html,https://ai-bot.cn/wp-content/uploads/2023/03/clipchamp-icon.png,247
AI音频工具,MetaVoice,AI实时变声工具,https://themetavoice.xyz,https://ai-bot.cn/sites/404.html,https://ai-bot.cn/wp-content/uploads/2023/03/themetavoice-icon.png,404
